Store_Number,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price, CPI ,Unemployment,Year
4,16-04-2010,1851520,0,56.23,2.81,127,7.896,2010
4,23-04-2010,1802678,0,56.87,2.805,126,7.896,2010
4,30-04-2010,1817273,0,53.04,2.787,126,7.896,2010
4,07-05-2010,2000626,0,56.77,2.836,126,7.896,2010
4,14-05-2010,1875597,0,62.35,2.845,126,7.896,2010
4,21-05-2010,1903753,0,67.4,2.82,126,7.896,2010
4,28-05-2010,1857534,0,67.73,2.756,126,7.896,2010
4,04-06-2010,1903291,0,70.83,2.701,126,7.896,2010
4,11-06-2010,1870619,0,78.45,2.668,126,7.896,2010
4,18-06-2010,1929736,0,81.53,2.635,126,7.896,2010
4,25-06-2010,1846652,0,81.1,2.654,126,7.896,2010
4,02-07-2010,1881337,0,73.66,2.668,126,7.372,2010
4,09-07-2010,1812208,0,80.35,2.637,126,7.372,2010
4,16-07-2010,1898428,0,78.53,2.621,126,7.372,2010
4,23-07-2010,1848427,0,79.78,2.612,126,7.372,2010
4,30-07-2010,1796638,0,80.7,2.65,126,7.372,2010
4,06-08-2010,1907639,0,76.53,2.64,126,7.372,2010
4,13-08-2010,2007051,0,78.08,2.698,126,7.372,2010
4,20-08-2010,1997181,0,78.83,2.671,126,7.372,2010
4,27-08-2010,1848404,0,74.44,2.621,126,7.372,2010
4,03-09-2010,1935858,0,76.8,2.584,126,7.372,2010
4,10-09-2010,1865821,1,73.54,2.574,126,7.372,2010
4,17-09-2010,1899960,0,64.91,2.594,126,7.372,2010
4,24-09-2010,1810685,0,60.96,2.642,126,7.372,2010
4,01-10-2010,1842821,0,63.96,2.619,126,7.127,2010
4,08-10-2010,1951495,0,67.73,2.645,126,7.127,2010
4,15-10-2010,1867345,0,62.03,2.732,126,7.127,2010
4,22-10-2010,1927610,0,64.17,2.736,126,7.127,2010
4,29-10-2010,1933333,0,56.94,2.718,126,7.127,2010
4,05-11-2010,2013116,0,51.6,2.699,126,7.127,2010
4,12-11-2010,1999794,0,52.65,2.741,127,7.127,2010
4,19-11-2010,2097809,0,48.05,2.78,127,7.127,2010
4,26-11-2010,2789469,1,48.08,2.752,127,7.127,2010
4,03-12-2010,2102530,0,46.4,2.727,127,7.127,2010
4,10-12-2010,2302505,0,42.4,2.86,127,7.127,2010
4,17-12-2010,2740057,0,46.57,2.884,127,7.127,2010
4,24-12-2010,3526713,0,43.21,2.887,127,7.127,2010
4,31-12-2010,1794869,1,38.09,2.955,127,7.127,2010
4,07-01-2011,1862476,0,39.34,2.98,127,6.51,2011
4,14-01-2011,1865502,0,31.6,2.992,127,6.51,2011
4,21-01-2011,1886394,0,38.34,3.017,127,6.51,2011
4,28-01-2011,1814241,0,40.6,3.022,128,6.51,2011
4,04-02-2011,2119086,0,34.61,2.996,128,6.51,2011
4,11-02-2011,2187847,1,33.29,3.033,128,6.51,2011
4,18-02-2011,2316496,0,48.17,3.058,128,6.51,2011
4,25-02-2011,2078095,0,49,3.087,128,6.51,2011
4,04-03-2011,2103456,0,46.56,3.305,128,6.51,2011
4,11-03-2011,2039818,0,50.93,3.461,128,6.51,2011
4,18-03-2011,2116475,0,51.86,3.495,129,6.51,2011
4,25-03-2011,1944164,0,59.1,3.48,129,6.51,2011
4,01-04-2011,1900246,0,56.99,3.521,129,5.946,2011
4,08-04-2011,2074953,0,62.61,3.605,129,5.946,2011
4,15-04-2011,1960588,0,62.34,3.724,129,5.946,2011
4,22-04-2011,2220601,0,68.8,3.781,129,5.946,2011
4,29-04-2011,1878167,0,64.22,3.781,129,5.946,2011
4,06-05-2011,2063683,0,63.41,3.866,129,5.946,2011
4,13-05-2011,2002362,0,70.65,3.872,129,5.946,2011
4,20-05-2011,2015563,0,70.49,3.881,129,5.946,2011
4,27-05-2011,1986598,0,73.65,3.771,129,5.946,2011
4,03-06-2011,2065377,0,78.26,3.683,129,5.946,2011
4,10-06-2011,2073951,0,80.05,3.64,129,5.946,2011
4,17-06-2011,2141211,0,83.51,3.618,129,5.946,2011
4,24-06-2011,2008345,0,81.85,3.57,129,5.946,2011
4,01-07-2011,2051534,0,84.54,3.504,129,5.644,2011
4,08-07-2011,2066542,0,84.59,3.469,129,5.644,2011
4,15-07-2011,2049047,0,83.27,3.563,129,5.644,2011
4,22-07-2011,2036231,0,82.84,3.627,129,5.644,2011
4,29-07-2011,1989674,0,84.36,3.659,129,5.644,2011
4,05-08-2011,2160057,0,86.09,3.662,129,5.644,2011
4,12-08-2011,2105669,0,82.98,3.617,129,5.644,2011
4,19-08-2011,2232892,0,82.77,3.55,129,5.644,2011
4,26-08-2011,1988490,0,81.47,3.523,129,5.644,2011
4,02-09-2011,2078420,0,77.99,3.533,129,5.644,2011
4,09-09-2011,2093139,1,73.34,3.554,129,5.644,2011
4,16-09-2011,2075577,0,72.76,3.532,129,5.644,2011
4,23-09-2011,2031406,0,69.23,3.473,130,5.644,2011
4,30-09-2011,1929487,0,72.15,3.371,130,5.644,2011
4,07-10-2011,2166738,0,65.79,3.299,130,5.143,2011
4,14-10-2011,2074549,0,63.75,3.283,130,5.143,2011
4,21-10-2011,2207742,0,64.79,3.361,130,5.143,2011
4,28-10-2011,2151660,0,55.31,3.362,130,5.143,2011
4,04-11-2011,2281217,0,49.86,3.322,130,5.143,2011
4,11-11-2011,2203029,0,47.12,3.286,130,5.143,2011
4,18-11-2011,2243947,0,50.44,3.294,130,5.143,2011
4,25-11-2011,3004702,1,47.96,3.225,130,5.143,2011
4,02-12-2011,2180999,0,38.71,3.176,130,5.143,2011
4,09-12-2011,2508955,0,31.64,3.153,130,5.143,2011
4,16-12-2011,2771397,0,36.44,3.149,130,5.143,2011
4,23-12-2011,3676389,0,35.92,3.103,130,5.143,2011
4,30-12-2011,2007106,1,36.89,3.119,130,5.143,2011
4,06-01-2012,2047766,0,38.64,3.158,130,4.607,2012
4,13-01-2012,1941677,0,34.41,3.263,130,4.607,2012
4,20-01-2012,2005098,0,42.09,3.273,130,4.607,2012
4,27-01-2012,1928721,0,40.31,3.29,130,4.607,2012
4,03-02-2012,2173374,0,41.81,3.354,130,4.607,2012
4,10-02-2012,2374661,1,33,3.411,130,4.607,2012
4,17-02-2012,2427640,0,34.19,3.493,130,4.607,2012
4,24-02-2012,2226662,0,41.31,3.541,131,4.607,2012
4,02-03-2012,2206320,0,50.38,3.619,131,4.607,2012
4,09-03-2012,2202451,0,53.63,3.667,131,4.607,2012
4,16-03-2012,2214967,0,59.81,3.707,131,4.607,2012
4,23-03-2012,2091593,0,59.07,3.759,131,4.607,2012
4,30-03-2012,2089382,0,72.63,3.82,131,4.607,2012
4,06-04-2012,2470206,0,67.69,3.864,131,4.308,2012
4,13-04-2012,2105301,0,68.69,3.881,131,4.308,2012
4,20-04-2012,2144337,0,68.6,3.864,131,4.308,2012
4,27-04-2012,2064066,0,76.47,3.81,131,4.308,2012
4,04-05-2012,2196968,0,80.14,3.747,131,4.308,2012
4,11-05-2012,2127661,0,67.64,3.685,131,4.308,2012
4,18-05-2012,2207215,0,68.43,3.62,131,4.308,2012
4,25-05-2012,2154138,0,77.47,3.551,131,4.308,2012
4,01-06-2012,2179361,0,77.41,3.483,131,4.308,2012
4,08-06-2012,2245257,0,78.11,3.433,131,4.308,2012
4,15-06-2012,2234191,0,80.94,3.372,131,4.308,2012
4,22-06-2012,2197300,0,81.63,3.329,131,4.308,2012
4,29-06-2012,2128363,0,84.23,3.257,131,4.308,2012
4,06-07-2012,2224499,0,80.37,3.187,131,4.077,2012
4,13-07-2012,2100253,0,76.86,3.224,131,4.077,2012
4,20-07-2012,2175564,0,79.14,3.263,131,4.077,2012
4,27-07-2012,2048614,0,81.06,3.356,131,4.077,2012
4,03-08-2012,2174514,0,83.86,3.374,131,4.077,2012
4,10-08-2012,2193368,0,83.21,3.476,131,4.077,2012
4,17-08-2012,2283540,0,81.41,3.552,131,4.077,2012
4,24-08-2012,2125242,0,75.76,3.61,131,4.077,2012
4,31-08-2012,2081181,0,76.47,3.646,131,4.077,2012
4,07-09-2012,2125105,1,82.09,3.709,131,4.077,2012
4,14-09-2012,2117855,0,68.2,3.706,131,4.077,2012
4,21-09-2012,2119439,0,68.97,3.721,131,4.077,2012
4,28-09-2012,2027620,0,71.74,3.666,131,4.077,2012
4,05-10-2012,2209835,0,63.07,3.62,131,3.879,2012
4,12-10-2012,2133026,0,57.11,3.603,131,3.879,2012
4,19-10-2012,2097267,0,64.46,3.61,131,3.879,2012
4,26-10-2012,2149594,0,63.64,3.514,131,3.879,2012
5,05-02-2010,317173,0,39.7,2.572,212,6.566,2010
5,12-02-2010,311826,1,39.81,2.548,212,6.566,2010
5,19-02-2010,303448,0,41.14,2.514,212,6.566,2010
5,26-02-2010,270282,0,46.7,2.561,212,6.566,2010
5,05-03-2010,288856,0,48.89,2.625,212,6.566,2010
5,12-03-2010,297294,0,58.5,2.667,212,6.566,2010
5,19-03-2010,281706,0,55.46,2.72,212,6.566,2010
5,26-03-2010,273283,0,52.47,2.732,212,6.566,2010
5,02-04-2010,331406,0,63.18,2.719,211,6.465,2010
5,09-04-2010,328020,0,65.19,2.77,211,6.465,2010
5,16-04-2010,306859,0,65.3,2.808,211,6.465,2010
5,23-04-2010,288840,0,65.13,2.795,211,6.465,2010
5,30-04-2010,298698,0,67.53,2.78,211,6.465,2010
5,07-05-2010,333523,0,71.53,2.835,211,6.465,2010
5,14-05-2010,296674,0,74.79,2.854,211,6.465,2010
5,21-05-2010,301615,0,75.2,2.826,211,6.465,2010
5,28-05-2010,310013,0,79.81,2.759,211,6.465,2010
5,04-06-2010,337826,0,79.54,2.705,212,6.465,2010
5,11-06-2010,296642,0,80.7,2.668,212,6.465,2010
5,18-06-2010,313796,0,83.91,2.637,212,6.465,2010
5,25-06-2010,295257,0,83.72,2.653,212,6.465,2010
5,02-07-2010,305993,0,81.25,2.669,212,6.496,2010
5,09-07-2010,291809,0,81.14,2.642,212,6.496,2010
5,16-07-2010,280702,0,83.98,2.623,212,6.496,2010
5,23-07-2010,274743,0,83.66,2.608,212,6.496,2010
5,30-07-2010,268929,0,82.46,2.64,212,6.496,2010
5,06-08-2010,303043,0,86.1,2.627,212,6.496,2010
5,13-08-2010,286477,0,87.41,2.692,212,6.496,2010
5,20-08-2010,287205,0,87.71,2.664,212,6.496,2010
5,27-08-2010,288520,0,87.05,2.619,212,6.496,2010
5,03-09-2010,323798,0,84.06,2.577,212,6.496,2010
5,10-09-2010,306533,1,79.86,2.565,212,6.496,2010
5,17-09-2010,282559,0,82.28,2.582,212,6.496,2010
5,24-09-2010,293132,0,78.53,2.624,212,6.496,2010
5,01-10-2010,283178,0,71.1,2.603,212,6.768,2010
5,08-10-2010,290495,0,64.99,2.633,212,6.768,2010
5,15-10-2010,280681,0,68.11,2.72,212,6.768,2010
5,22-10-2010,284988,0,70.96,2.725,212,6.768,2010
5,29-10-2010,278032,0,70.58,2.716,212,6.768,2010
5,05-11-2010,325310,0,58.88,2.689,213,6.768,2010
5,12-11-2010,301827,0,62.37,2.728,213,6.768,2010
5,19-11-2010,297385,0,52.52,2.771,212,6.768,2010
5,26-11-2010,488363,1,66.15,2.735,212,6.768,2010
5,03-12-2010,344491,0,51.31,2.708,212,6.768,2010
5,10-12-2010,352812,0,48.27,2.843,212,6.768,2010
5,17-12-2010,367801,0,51.61,2.869,212,6.768,2010
5,24-12-2010,466010,0,55.01,2.886,212,6.768,2010
5,31-12-2010,298180,1,49.79,2.943,212,6.768,2010
5,07-01-2011,286347,0,48.3,2.976,212,6.634,2011
5,14-01-2011,260637,0,37.74,2.983,212,6.634,2011
5,21-01-2011,275313,0,45.41,3.016,212,6.634,2011
5,28-01-2011,279088,0,44.5,3.01,213,6.634,2011
5,04-02-2011,329613,0,41.67,2.989,213,6.634,2011
5,11-02-2011,311591,1,38.25,3.022,213,6.634,2011
5,18-02-2011,356623,0,58.83,3.045,214,6.634,2011
5,25-02-2011,294660,0,63.35,3.065,214,6.634,2011
5,04-03-2011,329034,0,60.35,3.288,214,6.634,2011
5,11-03-2011,293098,0,55.74,3.459,215,6.634,2011
5,18-03-2011,312178,0,64.31,3.488,215,6.634,2011
5,25-03-2011,294733,0,70.71,3.473,215,6.634,2011
5,01-04-2011,314317,0,61.5,3.524,215,6.489,2011
5,08-04-2011,307334,0,69.64,3.622,216,6.489,2011
5,15-04-2011,307914,0,72.02,3.743,216,6.489,2011
5,22-04-2011,328415,0,74.34,3.807,216,6.489,2011
5,29-04-2011,307292,0,74.75,3.81,216,6.489,2011
5,06-05-2011,322905,0,66.27,3.906,216,6.489,2011
5,13-05-2011,290930,0,77.38,3.899,217,6.489,2011
5,20-05-2011,299614,0,71.37,3.907,216,6.489,2011
5,27-05-2011,297150,0,80.14,3.786,216,6.489,2011
5,03-06-2011,329184,0,83.81,3.699,216,6.489,2011
5,10-06-2011,304984,0,83.61,3.648,216,6.489,2011
5,17-06-2011,304812,0,86.84,3.637,216,6.489,2011
5,24-06-2011,302882,0,84.76,3.594,216,6.489,2011
5,01-07-2011,327094,0,85.81,3.524,216,6.529,2011
5,08-07-2011,310805,0,86.64,3.48,216,6.529,2011
5,15-07-2011,283249,0,88.64,3.575,216,6.529,2011
5,22-07-2011,292540,0,86.97,3.651,216,6.529,2011
5,29-07-2011,275142,0,89.42,3.682,216,6.529,2011
5,05-08-2011,317739,0,91.07,3.684,216,6.529,2011
5,12-08-2011,289886,0,90.16,3.638,216,6.529,2011
5,19-08-2011,303644,0,89.35,3.554,216,6.529,2011
5,26-08-2011,310338,0,89.18,3.523,216,6.529,2011
5,02-09-2011,315646,0,90.38,3.533,216,6.529,2011
5,09-09-2011,321110,1,79.04,3.546,216,6.529,2011
5,16-09-2011,278530,0,83.55,3.526,217,6.529,2011
5,23-09-2011,291025,0,78.01,3.467,217,6.529,2011
5,30-09-2011,292315,0,81.16,3.355,217,6.529,2011
5,07-10-2011,309111,0,71.64,3.285,218,6.3,2011
5,14-10-2011,286118,0,72.36,3.274,218,6.3,2011
5,21-10-2011,306069,0,66.9,3.353,218,6.3,2011
5,28-10-2011,307035,0,69.27,3.372,218,6.3,2011
5,04-11-2011,353652,0,56.71,3.332,218,6.3,2011
5,11-11-2011,311907,0,60.71,3.297,219,6.3,2011
5,18-11-2011,307944,0,64.33,3.308,219,6.3,2011
5,25-11-2011,507900,1,61.93,3.236,219,6.3,2011
5,02-12-2011,376226,0,51.14,3.172,219,6.3,2011
5,09-12-2011,367434,0,44.12,3.158,220,6.3,2011
5,16-12-2011,379530,0,54.42,3.159,220,6.3,2011
5,23-12-2011,458562,0,50.33,3.112,220,6.3,2011
5,30-12-2011,349625,1,45.62,3.129,220,6.3,2011
5,06-01-2012,312079,0,50.21,3.157,220,5.943,2012
5,13-01-2012,291455,0,48.86,3.261,220,5.943,2012
5,20-01-2012,287524,0,54.65,3.268,221,5.943,2012
5,27-01-2012,295974,0,54.63,3.29,221,5.943,2012
5,03-02-2012,333948,0,57.35,3.36,221,5.943,2012
5,10-02-2012,349240,1,48.57,3.409,221,5.943,2012
5,17-02-2012,356428,0,48.25,3.51,221,5.943,2012
5,24-02-2012,312220,0,57.75,3.555,221,5.943,2012
5,02-03-2012,359206,0,60.66,3.63,221,5.943,2012
5,09-03-2012,347296,0,57.69,3.669,222,5.943,2012
5,16-03-2012,339393,0,63.55,3.734,222,5.943,2012
5,23-03-2012,321300,0,64.44,3.787,222,5.943,2012
5,30-03-2012,331319,0,67.76,3.845,222,5.943,2012
5,06-04-2012,402986,0,70.4,3.891,222,5.801,2012
5,13-04-2012,351832,0,70.56,3.891,222,5.801,2012
5,20-04-2012,330063,0,67.33,3.877,222,5.801,2012
5,27-04-2012,324840,0,68.96,3.814,222,5.801,2012
5,04-05-2012,360933,0,77.1,3.749,222,5.801,2012
5,11-05-2012,333871,0,73.45,3.688,222,5.801,2012
5,18-05-2012,336190,0,70.45,3.63,222,5.801,2012
5,25-05-2012,341994,0,78.23,3.561,222,5.801,2012
5,01-06-2012,359868,0,79.72,3.501,222,5.801,2012
5,08-06-2012,341705,0,81.02,3.452,222,5.801,2012
5,15-06-2012,327384,0,81.64,3.393,222,5.801,2012
5,22-06-2012,325042,0,80.57,3.346,222,5.801,2012
5,29-06-2012,329658,0,87.08,3.286,222,5.801,2012
5,06-07-2012,341214,0,82.35,3.227,222,5.603,2012
5,13-07-2012,316204,0,80.78,3.256,223,5.603,2012
5,20-07-2012,321205,0,81.05,3.311,223,5.603,2012
5,27-07-2012,306827,0,85.06,3.407,223,5.603,2012
5,03-08-2012,324195,0,86.91,3.417,223,5.603,2012
5,10-08-2012,306760,0,86.96,3.494,223,5.603,2012
5,17-08-2012,314014,0,87.52,3.571,223,5.603,2012
5,24-08-2012,320831,0,79.45,3.62,223,5.603,2012
5,31-08-2012,344642,0,84.25,3.638,223,5.603,2012
5,07-09-2012,350649,1,86.3,3.73,223,5.603,2012
5,14-09-2012,299801,0,76.65,3.717,223,5.603,2012
5,21-09-2012,307307,0,71.09,3.721,223,5.603,2012
5,28-09-2012,310142,0,78.33,3.666,224,5.603,2012
5,05-10-2012,343048,0,71.17,3.617,224,5.422,2012
5,12-10-2012,325345,0,66.24,3.601,224,5.422,2012
5,19-10-2012,313358,0,69.17,3.594,224,5.422,2012
5,26-10-2012,319551,0,71.7,3.506,224,5.422,2012
6,05-02-2010,1652635,0,40.43,2.572,213,7.259,2010
6,12-02-2010,1606284,1,40.57,2.548,213,7.259,2010
6,19-02-2010,1567138,0,43.58,2.514,213,7.259,2010
6,26-02-2010,1432953,0,47.1,2.561,213,7.259,2010
6,05-03-2010,1601349,0,49.63,2.625,213,7.259,2010
6,12-03-2010,1558621,0,58.82,2.667,213,7.259,2010
6,19-03-2010,1693059,0,56.55,2.72,213,7.259,2010
6,26-03-2010,1472033,0,53.74,2.732,213,7.259,2010
6,02-04-2010,1770334,0,64.94,2.719,212,7.092,2010
6,09-04-2010,1667182,0,66.15,2.77,212,7.092,2010
6,16-04-2010,1519846,0,65.68,2.808,212,7.092,2010
6,23-04-2010,1540436,0,64.11,2.795,212,7.092,2010
6,30-04-2010,1498080,0,68.91,2.78,212,7.092,2010
6,07-05-2010,1619920,0,73.68,2.835,212,7.092,2010
6,14-05-2010,1524059,0,74.95,2.854,212,7.092,2010
6,21-05-2010,1531938,0,74.8,2.826,212,7.092,2010
6,28-05-2010,1644471,0,78.89,2.759,212,7.092,2010
6,04-06-2010,1857380,0,79.44,2.705,213,7.092,2010
6,11-06-2010,1685652,0,81.81,2.668,213,7.092,2010
6,18-06-2010,1677248,0,83.89,2.637,213,7.092,2010
6,25-06-2010,1640682,0,84.2,2.653,213,7.092,2010
6,02-07-2010,1759777,0,80.34,2.669,213,6.973,2010
6,09-07-2010,1690318,0,80.93,2.642,213,6.973,2010
6,16-07-2010,1560121,0,83.75,2.623,213,6.973,2010
6,23-07-2010,1585241,0,83.9,2.608,213,6.973,2010
6,30-07-2010,1532309,0,81.37,2.64,213,6.973,2010
6,06-08-2010,1633242,0,86.61,2.627,213,6.973,2010
6,13-08-2010,1547655,0,86.83,2.692,213,6.973,2010
6,20-08-2010,1539931,0,87.36,2.664,213,6.973,2010
6,27-08-2010,1450766,0,85.71,2.619,213,6.973,2010
6,03-09-2010,1510925,0,82.15,2.577,213,6.973,2010
6,10-09-2010,1424225,1,78.78,2.565,213,6.973,2010
6,17-09-2010,1308538,0,81.78,2.582,213,6.973,2010
6,24-09-2010,1275592,0,76.49,2.624,213,6.973,2010
6,01-10-2010,1328469,0,70.69,2.603,213,7.007,2010
6,08-10-2010,1360318,0,65.21,2.633,213,7.007,2010
6,15-10-2010,1344581,0,68.93,2.72,213,7.007,2010
6,22-10-2010,1332717,0,70.97,2.725,213,7.007,2010
6,29-10-2010,1385324,0,70.39,2.716,213,7.007,2010
6,05-11-2010,1505442,0,59.9,2.689,213,7.007,2010
6,12-11-2010,1495536,0,62.11,2.728,214,7.007,2010
6,19-11-2010,1518841,0,52.99,2.771,213,7.007,2010
6,26-11-2010,2267452,1,65.79,2.735,213,7.007,2010
6,03-12-2010,1677067,0,52.3,2.708,213,7.007,2010
6,10-12-2010,1834738,0,48.46,2.843,213,7.007,2010
6,17-12-2010,2090269,0,52.24,2.869,213,7.007,2010
6,24-12-2010,2727575,0,55.07,2.886,213,7.007,2010
6,31-12-2010,1464050,1,49.14,2.943,213,7.007,2010
6,07-01-2011,1350442,0,47.78,2.976,213,6.858,2011
6,14-01-2011,1306195,0,38.37,2.983,213,6.858,2011
6,21-01-2011,1261253,0,46.2,3.016,213,6.858,2011
6,28-01-2011,1287035,0,44.98,3.01,214,6.858,2011
6,04-02-2011,1514999,0,40.59,2.989,214,6.858,2011
6,11-02-2011,1486920,1,39.38,3.022,214,6.858,2011
6,18-02-2011,1572118,0,59.61,3.045,215,6.858,2011
6,25-02-2011,1422600,0,62.86,3.065,215,6.858,2011
6,04-03-2011,1502618,0,60.45,3.288,215,6.858,2011
6,11-03-2011,1494497,0,57.71,3.459,216,6.858,2011
6,18-03-2011,1685375,0,65.07,3.488,216,6.858,2011
6,25-03-2011,1438466,0,70.83,3.473,216,6.858,2011
6,01-04-2011,1459277,0,62.25,3.524,216,6.855,2011
6,08-04-2011,1534594,0,70.35,3.622,217,6.855,2011
6,15-04-2011,1448797,0,73.17,3.743,217,6.855,2011
6,22-04-2011,1639359,0,74.24,3.807,217,6.855,2011
6,29-04-2011,1479250,0,75.27,3.81,217,6.855,2011
6,06-05-2011,1504652,0,65.42,3.906,217,6.855,2011
6,13-05-2011,1453186,0,76.95,3.899,218,6.855,2011
6,20-05-2011,1382784,0,72.01,3.907,217,6.855,2011
6,27-05-2011,1523979,0,80.83,3.786,217,6.855,2011
6,03-06-2011,1705506,0,84.01,3.699,217,6.855,2011
6,10-06-2011,1598644,0,84.49,3.648,217,6.855,2011
6,17-06-2011,1622150,0,87.08,3.637,217,6.855,2011
6,24-06-2011,1543366,0,85.51,3.594,217,6.855,2011
6,01-07-2011,1694551,0,87,3.524,217,6.925,2011
6,08-07-2011,1709374,0,88.36,3.48,217,6.925,2011
6,15-07-2011,1526801,0,88.93,3.575,217,6.925,2011
6,22-07-2011,1526506,0,88.06,3.651,217,6.925,2011
6,29-07-2011,1483991,0,90.22,3.682,217,6.925,2011
6,05-08-2011,1601585,0,91.46,3.684,217,6.925,2011
6,12-08-2011,1484995,0,90.49,3.638,217,6.925,2011
6,19-08-2011,1493544,0,89.26,3.554,217,6.925,2011
6,26-08-2011,1420405,0,90.07,3.523,217,6.925,2011
6,02-09-2011,1481619,0,91.22,3.533,217,6.925,2011
6,09-09-2011,1483574,1,80.21,3.546,217,6.925,2011
6,16-09-2011,1351408,0,84.94,3.526,218,6.925,2011
6,23-09-2011,1336045,0,78.49,3.467,218,6.925,2011
6,30-09-2011,1307552,0,82.51,3.355,218,6.925,2011
6,07-10-2011,1481739,0,74.1,3.285,219,6.551,2011
6,14-10-2011,1386521,0,71.24,3.274,219,6.551,2011
6,21-10-2011,1417922,0,68.53,3.353,219,6.551,2011
6,28-10-2011,1419445,0,69.51,3.372,219,6.551,2011
6,04-11-2011,1523420,0,58.54,3.332,219,6.551,2011
6,11-11-2011,1536177,0,61.33,3.297,220,6.551,2011
6,18-11-2011,1524390,0,63.89,3.308,220,6.551,2011
6,25-11-2011,2249812,1,62.78,3.236,220,6.551,2011
6,02-12-2011,1688531,0,51.18,3.172,220,6.551,2011
6,09-12-2011,1903385,0,43.64,3.158,221,6.551,2011
6,16-12-2011,2034696,0,53.27,3.159,221,6.551,2011
6,23-12-2011,2644633,0,49.45,3.112,221,6.551,2011
6,30-12-2011,1598081,1,46.8,3.129,221,6.551,2011
6,06-01-2012,1395340,0,50.82,3.157,221,6.132,2012
6,13-01-2012,1344243,0,48.33,3.261,221,6.132,2012
6,20-01-2012,1326256,0,55.37,3.268,222,6.132,2012
6,27-01-2012,1315611,0,53.95,3.29,222,6.132,2012
6,03-02-2012,1496306,0,57.45,3.36,222,6.132,2012
6,10-02-2012,1620604,1,48.58,3.409,222,6.132,2012
6,17-02-2012,1632616,0,49.03,3.51,222,6.132,2012
6,24-02-2012,1465188,0,59.17,3.555,222,6.132,2012
6,02-03-2012,1550386,0,60.32,3.63,222,6.132,2012
6,09-03-2012,1569304,0,57.89,3.669,223,6.132,2012
6,16-03-2012,1748010,0,62.8,3.734,223,6.132,2012
6,23-03-2012,1495144,0,63.71,3.787,223,6.132,2012
6,30-03-2012,1508933,0,67.91,3.845,223,6.132,2012
6,06-04-2012,1840131,0,71.6,3.891,223,5.964,2012
6,13-04-2012,1616394,0,71.29,3.891,223,5.964,2012
6,20-04-2012,1456073,0,68.64,3.877,223,5.964,2012
6,27-04-2012,1456221,0,71.5,3.814,223,5.964,2012
6,04-05-2012,1543461,0,77.66,3.749,223,5.964,2012
6,11-05-2012,1517076,0,72.66,3.688,223,5.964,2012
6,18-05-2012,1513636,0,70.5,3.63,223,5.964,2012
6,25-05-2012,1603793,0,78.47,3.561,223,5.964,2012
6,01-06-2012,1681121,0,80.39,3.501,223,5.964,2012
6,08-06-2012,1696620,0,80.5,3.452,223,5.964,2012
6,15-06-2012,1642247,0,82.1,3.393,223,5.964,2012
6,22-06-2012,1618272,0,81.2,3.346,223,5.964,2012
6,29-06-2012,1648863,0,87.35,3.286,223,5.964,2012
6,06-07-2012,1876359,0,82.95,3.227,223,5.668,2012
6,13-07-2012,1588142,0,80.27,3.256,224,5.668,2012
6,20-07-2012,1574362,0,81.57,3.311,224,5.668,2012
6,27-07-2012,1513229,0,85.78,3.407,224,5.668,2012
6,03-08-2012,1627275,0,87.55,3.417,224,5.668,2012
6,10-08-2012,1588381,0,87.04,3.494,224,5.668,2012
6,17-08-2012,1543050,0,87.53,3.571,224,5.668,2012
6,24-08-2012,1501095,0,79.03,3.62,224,5.668,2012
6,31-08-2012,1577440,0,83.58,3.638,224,5.668,2012
6,07-09-2012,1608077,1,86.33,3.73,224,5.668,2012
6,14-09-2012,1375167,0,76.41,3.717,224,5.668,2012
6,21-09-2012,1425604,0,70.81,3.721,224,5.668,2012
6,28-09-2012,1369131,0,77.82,3.666,225,5.668,2012
6,05-10-2012,1518178,0,70.84,3.617,225,5.329,2012
6,12-10-2012,1459397,0,65.43,3.601,225,5.329,2012
6,19-10-2012,1436884,0,69.68,3.594,225,5.329,2012
6,26-10-2012,1431426,0,72.34,3.506,225,5.329,2012
7,05-02-2010,496725,0,10.53,2.58,189,9.014,2010
7,12-02-2010,524105,1,25.9,2.572,189,9.014,2010
7,19-02-2010,506761,0,27.28,2.55,190,9.014,2010
7,26-02-2010,496083,0,24.91,2.586,190,9.014,2010
7,05-03-2010,491420,0,35.86,2.62,190,9.014,2010
7,12-03-2010,480452,0,27.25,2.684,190,9.014,2010
7,19-03-2010,574450,0,29.04,2.692,190,9.014,2010
7,26-03-2010,514732,0,23.33,2.717,190,9.014,2010
7,02-04-2010,561145,0,38.26,2.725,190,8.963,2010
7,09-04-2010,484263,0,33.79,2.75,190,8.963,2010
7,16-04-2010,406228,0,41.89,2.765,190,8.963,2010
7,23-04-2010,404751,0,43.07,2.776,190,8.963,2010
7,30-04-2010,373656,0,38.99,2.766,190,8.963,2010
7,07-05-2010,395454,0,40.07,2.771,190,8.963,2010
7,14-05-2010,372674,0,41.41,2.788,189,8.963,2010
7,21-05-2010,395196,0,46.6,2.776,189,8.963,2010
7,28-05-2010,442735,0,54.24,2.737,189,8.963,2010
7,04-06-2010,509183,0,53.63,2.7,189,8.963,2010
7,11-06-2010,498581,0,63.59,2.684,189,8.963,2010
7,18-06-2010,481144,0,52.7,2.674,189,8.963,2010
7,25-06-2010,553715,0,59.94,2.715,189,8.963,2010
7,02-07-2010,575571,0,61.31,2.728,189,9.017,2010
