Store_Number,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price, CPI ,Unemployment
4,03-12-2010,"18,94,324",0,49.63,2.704,127,8.623
4,3/19/2010,"18,97,429",0,55.19,2.743,127,8.623
4,3/26/2010,"17,62,539",0,39.91,2.752,127,8.623
4,04-02-2010,"19,79,247",0,48.77,2.74,127,7.896
4,04-09-2010,"18,18,453",0,54.16,2.773,127,7.896
4,4/16/2010,"18,51,520",0,56.23,2.81,127,7.896
4,4/23/2010,"18,02,678",0,56.87,2.805,126,7.896
4,4/30/2010,"18,17,273",0,53.04,2.787,126,7.896
4,05-07-2010,"20,00,626",0,56.77,2.836,126,7.896
4,5/14/2010,"18,75,597",0,62.35,2.845,126,7.896
4,5/21/2010,"19,03,753",0,67.4,2.82,126,7.896
4,5/28/2010,"18,57,534",0,67.73,2.756,126,7.896
4,06-04-2010,"19,03,291",0,70.83,2.701,126,7.896
4,06-11-2010,"18,70,619",0,78.45,2.668,126,7.896
4,6/18/2010,"19,29,736",0,81.53,2.635,126,7.896
4,6/25/2010,"18,46,652",0,81.1,2.654,126,7.896
4,07-02-2010,"18,81,337",0,73.66,2.668,126,7.372
4,07-09-2010,"18,12,208",0,80.35,2.637,126,7.372
4,7/16/2010,"18,98,428",0,78.53,2.621,126,7.372
4,7/23/2010,"18,48,427",0,79.78,2.612,126,7.372
4,7/30/2010,"17,96,638",0,80.7,2.65,126,7.372
4,08-06-2010,"19,07,639",0,76.53,2.64,126,7.372
4,8/13/2010,"20,07,051",0,78.08,2.698,126,7.372
4,8/20/2010,"19,97,181",0,78.83,2.671,126,7.372
4,8/27/2010,"18,48,404",0,74.44,2.621,126,7.372
4,09-03-2010,"19,35,858",0,76.8,2.584,126,7.372
4,09-10-2010,"18,65,821",1,73.54,2.574,126,7.372
4,9/17/2010,"18,99,960",0,64.91,2.594,126,7.372
4,9/24/2010,"18,10,685",0,60.96,2.642,126,7.372
4,10-01-2010,"18,42,821",0,63.96,2.619,126,7.127
4,10-08-2010,"19,51,495",0,67.73,2.645,126,7.127
4,10/15/2010,"18,67,345",0,62.03,2.732,126,7.127
4,10/22/2010,"19,27,610",0,64.17,2.736,126,7.127
4,10/29/2010,"19,33,333",0,56.94,2.718,126,7.127
4,11-05-2010,"20,13,116",0,51.6,2.699,126,7.127
4,11-12-2010,"19,99,794",0,52.65,2.741,127,7.127
4,11/19/2010,"20,97,809",0,48.05,2.78,127,7.127
4,11/26/2010,"27,89,469",1,48.08,2.752,127,7.127
4,12-03-2010,"21,02,530",0,46.4,2.727,127,7.127
4,12-10-2010,"23,02,505",0,42.4,2.86,127,7.127
4,12/17/2010,"27,40,057",0,46.57,2.884,127,7.127
4,12/24/2010,"35,26,713",0,43.21,2.887,127,7.127
4,12/31/2010,"17,94,869",1,38.09,2.955,127,7.127
4,01-07-2011,"18,62,476",0,39.34,2.98,127,6.51
4,1/14/2011,"18,65,502",0,31.6,2.992,127,6.51
4,1/21/2011,"18,86,394",0,38.34,3.017,127,6.51
4,1/28/2011,"18,14,241",0,40.6,3.022,128,6.51
4,02-04-2011,"21,19,086",0,34.61,2.996,128,6.51
4,02-11-2011,"21,87,847",1,33.29,3.033,128,6.51
4,2/18/2011,"23,16,496",0,48.17,3.058,128,6.51
4,2/25/2011,"20,78,095",0,49,3.087,128,6.51
4,03-04-2011,"21,03,456",0,46.56,3.305,128,6.51
4,03-11-2011,"20,39,818",0,50.93,3.461,128,6.51
4,3/18/2011,"21,16,475",0,51.86,3.495,129,6.51
4,3/25/2011,"19,44,164",0,59.1,3.48,129,6.51
4,04-01-2011,"19,00,246",0,56.99,3.521,129,5.946
4,04-08-2011,"20,74,953",0,62.61,3.605,129,5.946
4,4/15/2011,"19,60,588",0,62.34,3.724,129,5.946
4,4/22/2011,"22,20,601",0,68.8,3.781,129,5.946
4,4/29/2011,"18,78,167",0,64.22,3.781,129,5.946
4,05-06-2011,"20,63,683",0,63.41,3.866,129,5.946
4,5/13/2011,"20,02,362",0,70.65,3.872,129,5.946
4,5/20/2011,"20,15,563",0,70.49,3.881,129,5.946
4,5/27/2011,"19,86,598",0,73.65,3.771,129,5.946
4,06-03-2011,"20,65,377",0,78.26,3.683,129,5.946
4,06-10-2011,"20,73,951",0,80.05,3.64,129,5.946
4,6/17/2011,"21,41,211",0,83.51,3.618,129,5.946
4,6/24/2011,"20,08,345",0,81.85,3.57,129,5.946
4,07-01-2011,"20,51,534",0,84.54,3.504,129,5.644
4,07-08-2011,"20,66,542",0,84.59,3.469,129,5.644
4,7/15/2011,"20,49,047",0,83.27,3.563,129,5.644
4,7/22/2011,"20,36,231",0,82.84,3.627,129,5.644
4,7/29/2011,"19,89,674",0,84.36,3.659,129,5.644
4,08-05-2011,"21,60,057",0,86.09,3.662,129,5.644
4,08-12-2011,"21,05,669",0,82.98,3.617,129,5.644
4,8/19/2011,"22,32,892",0,82.77,3.55,129,5.644
4,8/26/2011,"19,88,490",0,81.47,3.523,129,5.644
4,09-02-2011,"20,78,420",0,77.99,3.533,129,5.644
4,09-09-2011,"20,93,139",1,73.34,3.554,129,5.644
4,9/16/2011,"20,75,577",0,72.76,3.532,129,5.644
4,9/23/2011,"20,31,406",0,69.23,3.473,130,5.644
4,9/30/2011,"19,29,487",0,72.15,3.371,130,5.644
4,10-07-2011,"21,66,738",0,65.79,3.299,130,5.143
4,10/14/2011,"20,74,549",0,63.75,3.283,130,5.143
4,10/21/2011,"22,07,742",0,64.79,3.361,130,5.143
4,10/28/2011,"21,51,660",0,55.31,3.362,130,5.143
4,11-04-2011,"22,81,217",0,49.86,3.322,130,5.143
4,11-11-2011,"22,03,029",0,47.12,3.286,130,5.143
4,11/18/2011,"22,43,947",0,50.44,3.294,130,5.143
4,11/25/2011,"30,04,702",1,47.96,3.225,130,5.143
4,12-02-2011,"21,80,999",0,38.71,3.176,130,5.143
4,12-09-2011,"25,08,955",0,31.64,3.153,130,5.143
4,12/16/2011,"27,71,397",0,36.44,3.149,130,5.143
4,12/23/2011,"36,76,389",0,35.92,3.103,130,5.143
4,12/30/2011,"20,07,106",1,36.89,3.119,130,5.143
4,01-06-2012,"20,47,766",0,38.64,3.158,130,4.607
4,1/13/2012,"19,41,677",0,34.41,3.263,130,4.607
4,1/20/2012,"20,05,098",0,42.09,3.273,130,4.607
4,1/27/2012,"19,28,721",0,40.31,3.29,130,4.607
4,02-03-2012,"21,73,374",0,41.81,3.354,130,4.607
4,02-10-2012,"23,74,661",1,33,3.411,130,4.607
4,2/17/2012,"24,27,640",0,34.19,3.493,130,4.607
4,2/24/2012,"22,26,662",0,41.31,3.541,131,4.607
4,03-02-2012,"22,06,320",0,50.38,3.619,131,4.607
4,03-09-2012,"22,02,451",0,53.63,3.667,131,4.607
4,3/16/2012,"22,14,967",0,59.81,3.707,131,4.607
4,3/23/2012,"20,91,593",0,59.07,3.759,131,4.607
4,3/30/2012,"20,89,382",0,72.63,3.82,131,4.607
4,04-06-2012,"24,70,206",0,67.69,3.864,131,4.308
4,4/13/2012,"21,05,301",0,68.69,3.881,131,4.308
4,4/20/2012,"21,44,337",0,68.6,3.864,131,4.308
4,4/27/2012,"20,64,066",0,76.47,3.81,131,4.308
4,05-04-2012,"21,96,968",0,80.14,3.747,131,4.308
4,05-11-2012,"21,27,661",0,67.64,3.685,131,4.308
4,5/18/2012,"22,07,215",0,68.43,3.62,131,4.308
4,5/25/2012,"21,54,138",0,77.47,3.551,131,4.308
4,06-01-2012,"21,79,361",0,77.41,3.483,131,4.308
4,06-08-2012,"22,45,257",0,78.11,3.433,131,4.308
4,6/15/2012,"22,34,191",0,80.94,3.372,131,4.308
4,6/22/2012,"21,97,300",0,81.63,3.329,131,4.308
4,6/29/2012,"21,28,363",0,84.23,3.257,131,4.308
4,07-06-2012,"22,24,499",0,80.37,3.187,131,4.077
4,7/13/2012,"21,00,253",0,76.86,3.224,131,4.077
4,7/20/2012,"21,75,564",0,79.14,3.263,131,4.077
4,7/27/2012,"20,48,614",0,81.06,3.356,131,4.077
4,08-03-2012,"21,74,514",0,83.86,3.374,131,4.077
4,08-10-2012,"21,93,368",0,83.21,3.476,131,4.077
4,8/17/2012,"22,83,540",0,81.41,3.552,131,4.077
4,8/24/2012,"21,25,242",0,75.76,3.61,131,4.077
4,8/31/2012,"20,81,181",0,76.47,3.646,131,4.077
4,09-07-2012,"21,25,105",1,82.09,3.709,131,4.077
4,9/14/2012,"21,17,855",0,68.2,3.706,131,4.077
4,9/21/2012,"21,19,439",0,68.97,3.721,131,4.077
4,9/28/2012,"20,27,620",0,71.74,3.666,131,4.077
4,10-05-2012,"22,09,835",0,63.07,3.62,131,3.879
4,10-12-2012,"21,33,026",0,57.11,3.603,131,3.879
4,10/19/2012,"20,97,267",0,64.46,3.61,131,3.879
4,10/26/2012,"21,49,594",0,63.64,3.514,131,3.879
5,02-05-2010,"3,17,173",0,39.7,2.572,212,6.566
5,02-12-2010,"3,11,826",1,39.81,2.548,212,6.566
5,2/19/2010,"3,03,448",0,41.14,2.514,212,6.566
5,2/26/2010,"2,70,282",0,46.7,2.561,212,6.566
5,03-05-2010,"2,88,856",0,48.89,2.625,212,6.566
5,03-12-2010,"2,97,294",0,58.5,2.667,212,6.566
5,3/19/2010,"2,81,706",0,55.46,2.72,212,6.566
5,3/26/2010,"2,73,283",0,52.47,2.732,212,6.566
5,04-02-2010,"3,31,406",0,63.18,2.719,211,6.465
5,04-09-2010,"3,28,020",0,65.19,2.77,211,6.465
5,4/16/2010,"3,06,859",0,65.3,2.808,211,6.465
5,4/23/2010,"2,88,840",0,65.13,2.795,211,6.465
5,4/30/2010,"2,98,698",0,67.53,2.78,211,6.465
5,05-07-2010,"3,33,523",0,71.53,2.835,211,6.465
5,5/14/2010,"2,96,674",0,74.79,2.854,211,6.465
5,5/21/2010,"3,01,615",0,75.2,2.826,211,6.465
5,5/28/2010,"3,10,013",0,79.81,2.759,211,6.465
5,06-04-2010,"3,37,826",0,79.54,2.705,212,6.465
5,06-11-2010,"2,96,642",0,80.7,2.668,212,6.465
5,6/18/2010,"3,13,796",0,83.91,2.637,212,6.465
5,6/25/2010,"2,95,257",0,83.72,2.653,212,6.465
5,07-02-2010,"3,05,993",0,81.25,2.669,212,6.496
5,07-09-2010,"2,91,809",0,81.14,2.642,212,6.496
5,7/16/2010,"2,80,702",0,83.98,2.623,212,6.496
5,7/23/2010,"2,74,743",0,83.66,2.608,212,6.496
5,7/30/2010,"2,68,929",0,82.46,2.64,212,6.496
5,08-06-2010,"3,03,043",0,86.1,2.627,212,6.496
5,8/13/2010,"2,86,477",0,87.41,2.692,212,6.496
5,8/20/2010,"2,87,205",0,87.71,2.664,212,6.496
5,8/27/2010,"2,88,520",0,87.05,2.619,212,6.496
5,09-03-2010,"3,23,798",0,84.06,2.577,212,6.496
5,09-10-2010,"3,06,533",1,79.86,2.565,212,6.496
5,9/17/2010,"2,82,559",0,82.28,2.582,212,6.496
5,9/24/2010,"2,93,132",0,78.53,2.624,212,6.496
5,10-01-2010,"2,83,178",0,71.1,2.603,212,6.768
5,10-08-2010,"2,90,495",0,64.99,2.633,212,6.768
5,10/15/2010,"2,80,681",0,68.11,2.72,212,6.768
5,10/22/2010,"2,84,988",0,70.96,2.725,212,6.768
5,10/29/2010,"2,78,032",0,70.58,2.716,212,6.768
5,11-05-2010,"3,25,310",0,58.88,2.689,213,6.768
5,11-12-2010,"3,01,827",0,62.37,2.728,213,6.768
5,11/19/2010,"2,97,385",0,52.52,2.771,212,6.768
5,11/26/2010,"4,88,363",1,66.15,2.735,212,6.768
5,12-03-2010,"3,44,491",0,51.31,2.708,212,6.768
5,12-10-2010,"3,52,812",0,48.27,2.843,212,6.768
5,12/17/2010,"3,67,801",0,51.61,2.869,212,6.768
5,12/24/2010,"4,66,010",0,55.01,2.886,212,6.768
5,12/31/2010,"2,98,180",1,49.79,2.943,212,6.768
5,01-07-2011,"2,86,347",0,48.3,2.976,212,6.634
5,1/14/2011,"2,60,637",0,37.74,2.983,212,6.634
5,1/21/2011,"2,75,313",0,45.41,3.016,212,6.634
5,1/28/2011,"2,79,088",0,44.5,3.01,213,6.634
5,02-04-2011,"3,29,613",0,41.67,2.989,213,6.634
5,02-11-2011,"3,11,591",1,38.25,3.022,213,6.634
5,2/18/2011,"3,56,623",0,58.83,3.045,214,6.634
5,2/25/2011,"2,94,660",0,63.35,3.065,214,6.634
5,03-04-2011,"3,29,034",0,60.35,3.288,214,6.634
5,03-11-2011,"2,93,098",0,55.74,3.459,215,6.634
5,3/18/2011,"3,12,178",0,64.31,3.488,215,6.634
5,3/25/2011,"2,94,733",0,70.71,3.473,215,6.634
5,04-01-2011,"3,14,317",0,61.5,3.524,215,6.489
5,04-08-2011,"3,07,334",0,69.64,3.622,216,6.489
5,4/15/2011,"3,07,914",0,72.02,3.743,216,6.489
5,4/22/2011,"3,28,415",0,74.34,3.807,216,6.489
5,4/29/2011,"3,07,292",0,74.75,3.81,216,6.489
5,05-06-2011,"3,22,905",0,66.27,3.906,216,6.489
5,5/13/2011,"2,90,930",0,77.38,3.899,217,6.489
5,5/20/2011,"2,99,614",0,71.37,3.907,216,6.489
5,5/27/2011,"2,97,150",0,80.14,3.786,216,6.489
5,06-03-2011,"3,29,184",0,83.81,3.699,216,6.489
5,06-10-2011,"3,04,984",0,83.61,3.648,216,6.489
5,6/17/2011,"3,04,812",0,86.84,3.637,216,6.489
5,6/24/2011,"3,02,882",0,84.76,3.594,216,6.489
5,07-01-2011,"3,27,094",0,85.81,3.524,216,6.529
5,07-08-2011,"3,10,805",0,86.64,3.48,216,6.529
5,7/15/2011,"2,83,249",0,88.64,3.575,216,6.529
5,7/22/2011,"2,92,540",0,86.97,3.651,216,6.529
5,7/29/2011,"2,75,142",0,89.42,3.682,216,6.529
5,08-05-2011,"3,17,739",0,91.07,3.684,216,6.529
5,08-12-2011,"2,89,886",0,90.16,3.638,216,6.529
5,8/19/2011,"3,03,644",0,89.35,3.554,216,6.529
5,8/26/2011,"3,10,338",0,89.18,3.523,216,6.529
5,09-02-2011,"3,15,646",0,90.38,3.533,216,6.529
5,09-09-2011,"3,21,110",1,79.04,3.546,216,6.529
5,9/16/2011,"2,78,530",0,83.55,3.526,217,6.529
5,9/23/2011,"2,91,025",0,78.01,3.467,217,6.529
5,9/30/2011,"2,92,315",0,81.16,3.355,217,6.529
5,10-07-2011,"3,09,111",0,71.64,3.285,218,6.3
5,10/14/2011,"2,86,118",0,72.36,3.274,218,6.3
5,10/21/2011,"3,06,069",0,66.9,3.353,218,6.3
5,10/28/2011,"3,07,035",0,69.27,3.372,218,6.3
5,11-04-2011,"3,53,652",0,56.71,3.332,218,6.3
5,11-11-2011,"3,11,907",0,60.71,3.297,219,6.3
5,11/18/2011,"3,07,944",0,64.33,3.308,219,6.3
5,11/25/2011,"5,07,900",1,61.93,3.236,219,6.3
5,12-02-2011,"3,76,226",0,51.14,3.172,219,6.3
5,12-09-2011,"3,67,434",0,44.12,3.158,220,6.3
5,12/16/2011,"3,79,530",0,54.42,3.159,220,6.3
5,12/23/2011,"4,58,562",0,50.33,3.112,220,6.3
5,12/30/2011,"3,49,625",1,45.62,3.129,220,6.3
5,01-06-2012,"3,12,079",0,50.21,3.157,220,5.943
5,1/13/2012,"2,91,455",0,48.86,3.261,220,5.943
5,1/20/2012,"2,87,524",0,54.65,3.268,221,5.943
5,1/27/2012,"2,95,974",0,54.63,3.29,221,5.943
5,02-03-2012,"3,33,948",0,57.35,3.36,221,5.943
5,02-10-2012,"3,49,240",1,48.57,3.409,221,5.943
5,2/17/2012,"3,56,428",0,48.25,3.51,221,5.943
5,2/24/2012,"3,12,220",0,57.75,3.555,221,5.943
5,03-02-2012,"3,59,206",0,60.66,3.63,221,5.943
5,03-09-2012,"3,47,296",0,57.69,3.669,222,5.943
5,3/16/2012,"3,39,393",0,63.55,3.734,222,5.943
5,3/23/2012,"3,21,300",0,64.44,3.787,222,5.943
5,3/30/2012,"3,31,319",0,67.76,3.845,222,5.943
5,04-06-2012,"4,02,986",0,70.4,3.891,222,5.801
5,4/13/2012,"3,51,832",0,70.56,3.891,222,5.801
5,4/20/2012,"3,30,063",0,67.33,3.877,222,5.801
5,4/27/2012,"3,24,840",0,68.96,3.814,222,5.801
5,05-04-2012,"3,60,933",0,77.1,3.749,222,5.801
5,05-11-2012,"3,33,871",0,73.45,3.688,222,5.801
5,5/18/2012,"3,36,190",0,70.45,3.63,222,5.801
5,5/25/2012,"3,41,994",0,78.23,3.561,222,5.801
5,06-01-2012,"3,59,868",0,79.72,3.501,222,5.801
5,06-08-2012,"3,41,705",0,81.02,3.452,222,5.801
5,6/15/2012,"3,27,384",0,81.64,3.393,222,5.801
5,6/22/2012,"3,25,042",0,80.57,3.346,222,5.801
5,6/29/2012,"3,29,658",0,87.08,3.286,222,5.801
5,07-06-2012,"3,41,214",0,82.35,3.227,222,5.603
5,7/13/2012,"3,16,204",0,80.78,3.256,223,5.603
5,7/20/2012,"3,21,205",0,81.05,3.311,223,5.603
5,7/27/2012,"3,06,827",0,85.06,3.407,223,5.603
5,08-03-2012,"3,24,195",0,86.91,3.417,223,5.603
5,08-10-2012,"3,06,760",0,86.96,3.494,223,5.603
5,8/17/2012,"3,14,014",0,87.52,3.571,223,5.603
5,8/24/2012,"3,20,831",0,79.45,3.62,223,5.603
5,8/31/2012,"3,44,642",0,84.25,3.638,223,5.603
5,09-07-2012,"3,50,649",1,86.3,3.73,223,5.603
5,9/14/2012,"2,99,801",0,76.65,3.717,223,5.603
5,9/21/2012,"3,07,307",0,71.09,3.721,223,5.603
5,9/28/2012,"3,10,142",0,78.33,3.666,224,5.603
5,10-05-2012,"3,43,048",0,71.17,3.617,224,5.422
5,10-12-2012,"3,25,345",0,66.24,3.601,224,5.422
5,10/19/2012,"3,13,358",0,69.17,3.594,224,5.422
5,10/26/2012,"3,19,551",0,71.7,3.506,224,5.422
6,02-05-2010,"16,52,635",0,40.43,2.572,213,7.259
6,02-12-2010,"16,06,284",1,40.57,2.548,213,7.259
6,2/19/2010,"15,67,138",0,43.58,2.514,213,7.259
6,2/26/2010,"14,32,953",0,47.1,2.561,213,7.259
6,03-05-2010,"16,01,349",0,49.63,2.625,213,7.259
6,03-12-2010,"15,58,621",0,58.82,2.667,213,7.259
6,3/19/2010,"16,93,059",0,56.55,2.72,213,7.259
6,3/26/2010,"14,72,033",0,53.74,2.732,213,7.259
6,04-02-2010,"17,70,334",0,64.94,2.719,212,7.092
6,04-09-2010,"16,67,182",0,66.15,2.77,212,7.092
6,4/16/2010,"15,19,846",0,65.68,2.808,212,7.092
6,4/23/2010,"15,40,436",0,64.11,2.795,212,7.092
6,4/30/2010,"14,98,080",0,68.91,2.78,212,7.092
6,05-07-2010,"16,19,920",0,73.68,2.835,212,7.092
6,5/14/2010,"15,24,059",0,74.95,2.854,212,7.092
6,5/21/2010,"15,31,938",0,74.8,2.826,212,7.092
6,5/28/2010,"16,44,471",0,78.89,2.759,212,7.092
6,06-04-2010,"18,57,380",0,79.44,2.705,213,7.092
6,06-11-2010,"16,85,652",0,81.81,2.668,213,7.092
6,6/18/2010,"16,77,248",0,83.89,2.637,213,7.092
6,6/25/2010,"16,40,682",0,84.2,2.653,213,7.092
6,07-02-2010,"17,59,777",0,80.34,2.669,213,6.973
6,07-09-2010,"16,90,318",0,80.93,2.642,213,6.973
6,7/16/2010,"15,60,121",0,83.75,2.623,213,6.973
6,7/23/2010,"15,85,241",0,83.9,2.608,213,6.973
6,7/30/2010,"15,32,309",0,81.37,2.64,213,6.973
6,08-06-2010,"16,33,242",0,86.61,2.627,213,6.973
6,8/13/2010,"15,47,655",0,86.83,2.692,213,6.973
6,8/20/2010,"15,39,931",0,87.36,2.664,213,6.973
6,8/27/2010,"14,50,766",0,85.71,2.619,213,6.973
6,09-03-2010,"15,10,925",0,82.15,2.577,213,6.973
6,09-10-2010,"14,24,225",1,78.78,2.565,213,6.973
6,9/17/2010,"13,08,538",0,81.78,2.582,213,6.973
6,9/24/2010,"12,75,592",0,76.49,2.624,213,6.973
6,10-01-2010,"13,28,469",0,70.69,2.603,213,7.007
6,10-08-2010,"13,60,318",0,65.21,2.633,213,7.007
6,10/15/2010,"13,44,581",0,68.93,2.72,213,7.007
6,10/22/2010,"13,32,717",0,70.97,2.725,213,7.007
6,10/29/2010,"13,85,324",0,70.39,2.716,213,7.007
6,11-05-2010,"15,05,442",0,59.9,2.689,213,7.007
6,11-12-2010,"14,95,536",0,62.11,2.728,214,7.007
6,11/19/2010,"15,18,841",0,52.99,2.771,213,7.007
6,11/26/2010,"22,67,452",1,65.79,2.735,213,7.007
6,12-03-2010,"16,77,067",0,52.3,2.708,213,7.007
6,12-10-2010,"18,34,738",0,48.46,2.843,213,7.007
6,12/17/2010,"20,90,269",0,52.24,2.869,213,7.007
6,12/24/2010,"27,27,575",0,55.07,2.886,213,7.007
6,12/31/2010,"14,64,050",1,49.14,2.943,213,7.007
6,01-07-2011,"13,50,442",0,47.78,2.976,213,6.858
6,1/14/2011,"13,06,195",0,38.37,2.983,213,6.858
6,1/21/2011,"12,61,253",0,46.2,3.016,213,6.858
6,1/28/2011,"12,87,035",0,44.98,3.01,214,6.858
6,02-04-2011,"15,14,999",0,40.59,2.989,214,6.858
6,02-11-2011,"14,86,920",1,39.38,3.022,214,6.858
6,2/18/2011,"15,72,118",0,59.61,3.045,215,6.858
6,2/25/2011,"14,22,600",0,62.86,3.065,215,6.858
6,03-04-2011,"15,02,618",0,60.45,3.288,215,6.858
6,03-11-2011,"14,94,497",0,57.71,3.459,216,6.858
6,3/18/2011,"16,85,375",0,65.07,3.488,216,6.858
6,3/25/2011,"14,38,466",0,70.83,3.473,216,6.858
6,04-01-2011,"14,59,277",0,62.25,3.524,216,6.855
6,04-08-2011,"15,34,594",0,70.35,3.622,217,6.855
6,4/15/2011,"14,48,797",0,73.17,3.743,217,6.855
6,4/22/2011,"16,39,359",0,74.24,3.807,217,6.855
6,4/29/2011,"14,79,250",0,75.27,3.81,217,6.855
6,05-06-2011,"15,04,652",0,65.42,3.906,217,6.855
6,5/13/2011,"14,53,186",0,76.95,3.899,218,6.855
6,5/20/2011,"13,82,784",0,72.01,3.907,217,6.855
6,5/27/2011,"15,23,979",0,80.83,3.786,217,6.855
6,06-03-2011,"17,05,506",0,84.01,3.699,217,6.855
6,06-10-2011,"15,98,644",0,84.49,3.648,217,6.855
6,6/17/2011,"16,22,150",0,87.08,3.637,217,6.855
6,6/24/2011,"15,43,366",0,85.51,3.594,217,6.855
6,07-01-2011,"16,94,551",0,87,3.524,217,6.925
6,07-08-2011,"17,09,374",0,88.36,3.48,217,6.925
6,7/15/2011,"15,26,801",0,88.93,3.575,217,6.925
6,7/22/2011,"15,26,506",0,88.06,3.651,217,6.925
6,7/29/2011,"14,83,991",0,90.22,3.682,217,6.925
6,08-05-2011,"16,01,585",0,91.46,3.684,217,6.925
6,08-12-2011,"14,84,995",0,90.49,3.638,217,6.925
6,8/19/2011,"14,93,544",0,89.26,3.554,217,6.925
6,8/26/2011,"14,20,405",0,90.07,3.523,217,6.925
6,09-02-2011,"14,81,619",0,91.22,3.533,217,6.925
6,09-09-2011,"14,83,574",1,80.21,3.546,217,6.925
6,9/16/2011,"13,51,408",0,84.94,3.526,218,6.925
6,9/23/2011,"13,36,045",0,78.49,3.467,218,6.925
6,9/30/2011,"13,07,552",0,82.51,3.355,218,6.925
6,10-07-2011,"14,81,739",0,74.1,3.285,219,6.551
6,10/14/2011,"13,86,521",0,71.24,3.274,219,6.551
6,10/21/2011,"14,17,922",0,68.53,3.353,219,6.551
6,10/28/2011,"14,19,445",0,69.51,3.372,219,6.551
6,11-04-2011,"15,23,420",0,58.54,3.332,219,6.551
6,11-11-2011,"15,36,177",0,61.33,3.297,220,6.551
6,11/18/2011,"15,24,390",0,63.89,3.308,220,6.551
6,11/25/2011,"22,49,812",1,62.78,3.236,220,6.551
6,12-02-2011,"16,88,531",0,51.18,3.172,220,6.551
6,12-09-2011,"19,03,385",0,43.64,3.158,221,6.551
6,12/16/2011,"20,34,696",0,53.27,3.159,221,6.551
6,12/23/2011,"26,44,633",0,49.45,3.112,221,6.551
6,12/30/2011,"15,98,081",1,46.8,3.129,221,6.551
6,01-06-2012,"13,95,340",0,50.82,3.157,221,6.132
6,1/13/2012,"13,44,243",0,48.33,3.261,221,6.132
6,1/20/2012,"13,26,256",0,55.37,3.268,222,6.132
6,1/27/2012,"13,15,611",0,53.95,3.29,222,6.132
6,02-03-2012,"14,96,306",0,57.45,3.36,222,6.132
6,02-10-2012,"16,20,604",1,48.58,3.409,222,6.132
6,2/17/2012,"16,32,616",0,49.03,3.51,222,6.132
6,2/24/2012,"14,65,188",0,59.17,3.555,222,6.132
6,03-02-2012,"15,50,386",0,60.32,3.63,222,6.132
6,03-09-2012,"15,69,304",0,57.89,3.669,223,6.132
6,3/16/2012,"17,48,010",0,62.8,3.734,223,6.132
6,3/23/2012,"14,95,144",0,63.71,3.787,223,6.132
6,3/30/2012,"15,08,933",0,67.91,3.845,223,6.132
6,04-06-2012,"18,40,131",0,71.6,3.891,223,5.964
6,4/13/2012,"16,16,394",0,71.29,3.891,223,5.964
6,4/20/2012,"14,56,073",0,68.64,3.877,223,5.964
6,4/27/2012,"14,56,221",0,71.5,3.814,223,5.964
6,05-04-2012,"15,43,461",0,77.66,3.749,223,5.964
6,05-11-2012,"15,17,076",0,72.66,3.688,223,5.964
6,5/18/2012,"15,13,636",0,70.5,3.63,223,5.964
6,5/25/2012,"16,03,793",0,78.47,3.561,223,5.964
6,06-01-2012,"16,81,121",0,80.39,3.501,223,5.964
6,06-08-2012,"16,96,620",0,80.5,3.452,223,5.964
6,6/15/2012,"16,42,247",0,82.1,3.393,223,5.964
6,6/22/2012,"16,18,272",0,81.2,3.346,223,5.964
6,6/29/2012,"16,48,863",0,87.35,3.286,223,5.964
6,07-06-2012,"18,76,359",0,82.95,3.227,223,5.668
6,7/13/2012,"15,88,142",0,80.27,3.256,224,5.668
6,7/20/2012,"15,74,362",0,81.57,3.311,224,5.668
6,7/27/2012,"15,13,229",0,85.78,3.407,224,5.668
6,08-03-2012,"16,27,275",0,87.55,3.417,224,5.668
6,08-10-2012,"15,88,381",0,87.04,3.494,224,5.668
6,8/17/2012,"15,43,050",0,87.53,3.571,224,5.668
6,8/24/2012,"15,01,095",0,79.03,3.62,224,5.668
6,8/31/2012,"15,77,440",0,83.58,3.638,224,5.668
6,09-07-2012,"16,08,077",1,86.33,3.73,224,5.668
6,9/14/2012,"13,75,167",0,76.41,3.717,224,5.668
6,9/21/2012,"14,25,604",0,70.81,3.721,224,5.668
6,9/28/2012,"13,69,131",0,77.82,3.666,225,5.668
6,10-05-2012,"15,18,178",0,70.84,3.617,225,5.329
6,10-12-2012,"14,59,397",0,65.43,3.601,225,5.329
6,10/19/2012,"14,36,884",0,69.68,3.594,225,5.329
6,10/26/2012,"14,31,426",0,72.34,3.506,225,5.329
7,02-05-2010,"4,96,725",0,10.53,2.58,189,9.014
7,02-12-2010,"5,24,105",1,25.9,2.572,189,9.014
7,2/19/2010,"5,06,761",0,27.28,2.55,190,9.014
7,2/26/2010,"4,96,083",0,24.91,2.586,190,9.014
7,03-05-2010,"4,91,420",0,35.86,2.62,190,9.014
7,03-12-2010,"4,80,452",0,27.25,2.684,190,9.014
7,3/19/2010,"5,74,450",0,29.04,2.692,190,9.014
7,3/26/2010,"5,14,732",0,23.33,2.717,190,9.014
7,04-02-2010,"5,61,145",0,38.26,2.725,190,8.963
7,04-09-2010,"4,84,263",0,33.79,2.75,190,8.963
7,4/16/2010,"4,06,228",0,41.89,2.765,190,8.963
7,4/23/2010,"4,04,751",0,43.07,2.776,190,8.963
